supplier_name,country,year,supplier_address,country_area
Parade Technologies Ltd,Korea,2022,Jeollabuk-Do,東北亞（不含中港台）
Parade Technologies Ltd,Taiwan,2022,Taiwan,台灣
Pegatron Corp,China,2022,Jiangsu,中港
Pegatron Corp,China,2022,Shanghai,中港
Pegatron Corp,India,2022,Tamil Nadu,南亞
Phone In Mag-Electronics Co Ltd,China,2022,Henan,中港
Phone In Mag-Electronics Co Ltd,China,2022,Jiangsu,中港
Phone In Mag-Electronics Co Ltd,China,2022,Zhejiang,中港
Pioneer Material Precision Tech,China,2022,Chongqing,中港
Pioneer Material Precision Tech,China,2022,Guangdong,中港
Pioneer Material Precision Tech,China,2022,Jiangsu,中港
Pioneer Material Precision Tech,Taiwan,2022,Taiwan,台灣
Platinum Optics Technology Inc,Taiwan,2022,Taiwan,台灣
POSCO,China,2022,Jiangsu,中港
POSCO,China,2022,Shanghai,中港
POSCO,Korea,2022,Gyeonggi-Do,東北亞（不含中港台）
Power Integrations Incorporated,Japan,2022,Kagoshima,東北亞（不含中港台）
Power Integrations Incorporated,Japan,2022,Oita,東北亞（不含中港台）
Power Integrations Incorporated,Japan,2022,Yamagata,東北亞（不含中港台）
Power Integrations Incorporated,Malaysia,2022,Perak,東南亞
Power Integrations Incorporated,Thailand,2022,Phra Nakhon Si Ayutthaya,東南亞
Power Integrations Incorporated,USA,2022,California,北美
Primax Electronics Ltd,China,2022,Guangdong,中港
Qorvo Inc,China,2022,Beijing,中港
Qorvo Inc,China,2022,Shandong,中港
Qorvo Inc,Costa Rica,2022,Heredia,拉美
Qorvo Inc,USA,2022,North Carolina,北美
Qorvo Inc,USA,2022,Oregon,北美
Qorvo Inc,USA,2022,Texas,北美
Quadrant Solutions,China,2022,Zhejiang,中港
Qualcomm Inc,Singapore,2022,Singapore,東南亞
Qualcomm Inc,USA,2022,California,北美
Quanta Computer Inc,China,2022,Shanghai,中港
Quanta Computer Inc,Thailand,2022,Bangkok,東南亞
RR Donnelley & Sons Co,China,2022,Guangdong,中港
RR Donnelley & Sons Co,China,2022,Henan,中港
RR Donnelley & Sons Co,China,2022,Jiangsu,中港
RR Donnelley & Sons Co,China,2022,Shanghai,中港
RR Donnelley & Sons Co,China,2022,Sichuan,中港
Radiant Opto Electronics Corp,China,2022,Guangdong,中港
Radiant Opto Electronics Corp,China,2022,Jiangsu,中港
Renesas Electronics Corp,China,2022,Sichuan,中港
Renesas Electronics Corp,Japan,2022,Shiga,東北亞（不含中港台）
Renesas Electronics Corp,Malaysia,2022,Penang,東南亞
Renesas Electronics Corp,Taiwan,2022,Taiwan,台灣
Renesas Electronics Corp,USA,2022,California,北美
Renesas Electronics Corp,USA,2022,Minnesota,北美
Robert Bosch GmbH,China,2022,Jiangsu,中港
Robert Bosch GmbH,Germany,2022,Baden-Württemberg,歐洲
Rohm Co Ltd,China,2022,Hebei,中港
Rohm Co Ltd,Japan,2022,Fukuoka,東北亞（不含中港台）
Rohm Co Ltd,Japan,2022,Ibaraki,東北亞（不含中港台）
Rohm Co Ltd,Japan,2022,Kyoto,東北亞（不含中港台）
Rohm Co Ltd,Japan,2022,Miyazaki,東北亞（不含中港台）
Rohm Co Ltd,Japan,2022,Okayama,東北亞（不含中港台）
Rohm Co Ltd,Malaysia,2022,Kelantan,東南亞
Rohm Co Ltd,Philippines,2022,Cavite,東南亞
Rohm Co Ltd,Thailand,2022,Pathum Thani,東南亞
SABIC Innovative Plastics,China,2022,Guangdong,中港
SABIC Innovative Plastics,China,2022,Shanghai,中港
SABIC Innovative Plastics,USA,2022,Indiana,北美
Samsung Electro-Mechanics,China,2022,Hebei,中港
Samsung Electro-Mechanics,Philippines,2022,Laguna,東南亞
Samsung Electro-Mechanics,Korea,2022,Chungcheongnam-Do,東北亞（不含中港台）
Samsung Electro-Mechanics,Korea,2022,Gyeongsangnam-Do,東北亞（不含中港台）
Samsung Electro-Mechanics,Thailand,2022,Chachoengsao,東南亞
Samsung Electro Co Ltd,China,2022,Jiangsu,中港
Samsung Electro Co Ltd,China,2022,Shaanxi,中港
Samsung Electro Co Ltd,Korea,2022,Chungcheongnam-Do,東北亞（不含中港台）
Samsung Electro Co Ltd,Korea,2022,Gyeonggi-Do,東北亞（不含中港台）
Samsung Electro Co Ltd,USA,2022,Texas,北美
Samsung Electro Co Ltd,Vietnam,2022,Bac Ninh,東南亞
Samsung SDI Co Ltd,China,2022,Hebei,中港
Samsung SDI Co Ltd,Korea,2022,Chungcheongnam-Do,東北亞（不含中港台）
Seoul Semiconductor Co Ltd,Korea,2022,Gyeonggi-Do,東北亞（不含中港台）
Seoul Semiconductor Co Ltd,Vietnam,2022,Ha Nam,東南亞
Shandong Innovation Group,China,2022,Shandong,中港
Shanghai Industrial Holdings Ltd,China,2022,Henan,中港
Shanghai Industrial Holdings Ltd,China,2022,Jiangsu,中港
Shanghai Industrial Holdings Ltd,China,2022,Shandong,中港
Shanghai Industrial Holdings Ltd,China,2022,Sichuan,中港
Shanghai Industrial Holdings Ltd,Vietnam,2022,Bac Ninh,東南亞
Sharp Corp,China,2022,Jiangsu,中港
Sharp Corp,Japan,2022,Mie,東北亞（不含中港台）
Sharp Corp,Vietnam,2022,Binh Duong,東南亞
Shenzhen Deren Electronic Company Ltd,China,2022,Guangdong,中港
Shenzhen Desay Battery Technology Co Ltd,China,2022,Guangdong,中港
Shenzhen Everwin Precision Technology Company Ltd,China,2022,Guangdong,中港
Shenzhen Everwin Precision Technology Company Ltd,India,2022,Uttar Pradesh,南亞
Shenzhen Forceblack Technology Co Ltd,China,2022,Guangdong,中港
Shenzhen Linkconn Electronics Co Ltd,China,2022,Jiangsu,中港
Shenzhen Sunway Communication Co Ltd,China,2022,Beijing,中港
Shenzhen Sunway Communication Co Ltd,China,2022,Guangdong,中港
Shenzhen Sunway Communication Co Ltd,China,2022,Jiangsu,中港
Shenzhen YUTO Packaging Technology Co Ltd,China,2022,Guangdong,中港
Shenzhen YUTO Packaging Technology Co Ltd,China,2022,Henan,中港
Shenzhen YUTO Packaging Technology Co Ltd,China,2022,Jiangsu,中港
Shenzhen YUTO Packaging Technology Co Ltd,China,2022,Shanghai,中港
Shenzhen YUTO Packaging Technology Co Ltd,China,2022,Sichuan,中港
Shenzhen YUTO Packaging Technology Co Ltd,India,2022,Karnataka,南亞
Shenzhen YUTO Packaging Technology Co Ltd,Vietnam,2022,Bac Ninh,東南亞
Shin Zu Shing Co Ltd,China,2022,Jiangsu,中港
Simplo Technology Co Ltd,China,2022,Jiangsu,中港
Hynix Semiconductor Inc,China,2022,Chongqing,中港
Hynix Semiconductor Inc,China,2022,Jiangsu,中港
Hynix Semiconductor Inc,Korea,2022,Chungcheongbuk-Do,東北亞（不含中港台）
Hynix Semiconductor Inc,Korea,2022,Gyeonggi-Do,東北亞（不含中港台）
Skyworks Solutions Inc,Japan,2022,Osaka,東北亞（不含中港台）
Skyworks Solutions Inc,Malaysia,2022,Perak,東南亞
Skyworks Solutions Inc,Mexico,2022,Baja California,拉美
Skyworks Solutions Inc,Singapore,2022,Singapore,東南亞
Skyworks Solutions Inc,Taiwan,2022,Taiwan,台灣
Skyworks Solutions Inc,USA,2022,California,北美
Skyworks Solutions Inc,USA,2022,Massachusetts,北美
Solvay Specialty Polymers,China,2022,Jiangsu,中港
Solvay Specialty Polymers,USA,2022,Georgia,北美
Sony Corp,Japan,2022,Aichi,東北亞（不含中港台）
Sony Corp,Japan,2022,Kumamoto,東北亞（不含中港台）
Sony Corp,Japan,2022,Miyagi,東北亞（不含中港台）
Sony Corp,Japan,2022,Nagasaki,東北亞（不含中港台）
Sony Corp,Japan,2022,Oita,東北亞（不含中港台）
Sony Corp,Japan,2022,Yamagata,東北亞（不含中港台）
Sony Corp,Thailand,2022,Pathum Thani,東南亞
STMicroelectronics,China,2022,Guangdong,中港
STMicroelectronics,China,2022,Jiangsu,中港
STMicroelectronics,China,2022,Shandong,中港
STMicroelectronics,China,2022,Shanghai,中港
STMicroelectronics,France,2022,Auvergne-Rhône-Alpes,歐洲
STMicroelectronics,France,2022,Centre-Val De Loire,歐洲
STMicroelectronics,France,2022,Provence-Alpes-Còte D'Azur,歐洲
STMicroelectronics,Italy,2022,Lombardy,歐洲
STMicroelectronics,Italy,2022,Sicily,歐洲
STMicroelectronics,Malaysia,2022,Johor,東南亞
STMicroelectronics,Malaysia,2022,Perak,東南亞
STMicroelectronics,Malaysia,2022,Selangor,東南亞
STMicroelectronics,Malta,2022,Malta,歐洲
STMicroelectronics,Morocco,2022,Casablanca-Settat,非洲
STMicroelectronics,Philippines,2022,Laguna,東南亞
STMicroelectronics,Singapore,2022,Singapore,東南亞
STMicroelectronics,Korea,2022,Gyeonggi-Do,東北亞（不含中港台）
STMicroelectronics,Taiwan,2022,Taiwan,台灣
STMicroelectronics,USA,2022,Washington,北美
Stora Enso,China,2022,Guangdong,中港
Stora Enso,China,2022,Hebei,中港
Stora Enso,China,2022,Jiangsu,中港
Stora Enso,Poland,2022,Lodz,歐洲
Sumida Corp,China,2022,Guangdong,中港
Sumida Corp,China,2022,Hunan,中港
Sumitomo Chemical Co Ltd,China,2022,Jiangsu,中港
Sumitomo Chemical Co Ltd,Japan,2022,Ehime,東北亞（不含中港台）
Sumitomo Electric Industries Ltd,China,2022,Guangdong,中港
Sumitomo Electric Industries Ltd,Japan,2022,Ehime,東北亞（不含中港台）
Sumitomo Electric Industries Ltd,Japan,2022,Shiga,東北亞（不含中港台）
Sumitomo Electric Industries Ltd,Philippines,2022,Laguna,東南亞
Sumitomo Electric Industries Ltd,Vietnam,2022,Hanoi,東南亞
Sunny Optical Technology Co Ltd,China,2022,Zhejiang,中港
Sunrex Technology Corp,China,2022,Jiangsu,中港
Sunwoda Electronics Co Ltd,China,2022,Guangdong,中港
Sunwoda Electronics Co Ltd,China,2022,Zhejiang,中港
Sunwoda Electronics Co Ltd,India,2022,Uttar Pradesh,南亞
Suzhou Anjie Technology Co Ltd,China,2022,Jiangsu,中港
Suzhou Dongshan Precision Manufacturing Co Ltd,China,2022,Jiangsu,中港
Suzhou Panel Electronic Co Ltd,China,2022,Jiangsu,中港
Synaptics Inc,China,2022,Beijing,中港
Synaptics Inc,China,2022,Shanghai,中港
Taiwan Hodaka Technology Co Ltd,Taiwan,2022,Taiwan,台灣
Taiwan Semiconductor Manufacturing Co Ltd (TSMC),China,2022,Shanghai,中港
Taiwan Semiconductor Manufacturing Co Ltd (TSMC),Taiwan,2022,Taiwan,台灣
Taiwan Semiconductor Manufacturing Co Ltd (TSMC),USA,2022,Washington,北美
Taiwan Surface Mounting Technology Corporation,China,2022,Anhui,中港
Taiwan Surface Mounting Technology Corporation,China,2022,Jiangsu,中港
Taiwan Surface Mounting Technology Corporation,India,2022,Tamil Nadu,南亞
Taiyo Yuden Co Ltd,China,2022,Guangdong,中港
Taiyo Yuden Co Ltd,Japan,2022,Fukushima,東北亞（不含中港台）
Taiyo Yuden Co Ltd,Japan,2022,Gunma,東北亞（不含中港台）
Taiyo Yuden Co Ltd,Japan,2022,Niigata,東北亞（不含中港台）
Taiyo Yuden Co Ltd,Japan,2022,Wakayama,東北亞（不含中港台）
Taiyo Yuden Co Ltd,Malaysia,2022,Sarawak,東南亞
Taiyo Yuden Co Ltd,Philippines,2022,Cebu,東南亞
Taiyo Yuden Co Ltd,Korea,2022,Gyeongsangnam-Do,東北亞（不含中港台）
TDK Corp,China,2022,Fujian,中港
TDK Corp,China,2022,Guangdong,中港
TDK Corp,China,2022,Liaoning,中港
TDK Corp,China,2022,Shandong,中港
TDK Corp,Japan,2022,Akita,東北亞（不含中港台）
TDK Corp,Japan,2022,Iwate,東北亞（不含中港台）
TDK Corp,Japan,2022,Nagano,東北亞（不含中港台）
TDK Corp,Japan,2022,Yamagata,東北亞（不含中港台）
TDK Corp,Japan,2022,Yamanashi,東北亞（不含中港台）
TDK Corp,USA,2022,Wisconsin,北美
Texas Instruments Inc,China,2022,Sichuan,中港
Texas Instruments Inc,Germany,2022,Bavaria,歐洲
Texas Instruments Inc,Japan,2022,Fukushima,東北亞（不含中港台）
Texas Instruments Inc,Japan,2022,Ibaraki,東北亞（不含中港台）
Texas Instruments Inc,Japan,2022,Niigata,東北亞（不含中港台）
Texas Instruments Inc,Malaysia,2022,Malacca (Melaka),東南亞
Texas Instruments Inc,Malaysia,2022,Selangor,東南亞
Texas Instruments Inc,Philippines,2022,Benguet,東南亞
Texas Instruments Inc,Philippines,2022,Central Luzon,東南亞
Texas Instruments Inc,Philippines,2022,Pampanga,東南亞
Texas Instruments Inc,Singapore,2022,Singapore,東南亞
Texas Instruments Inc,Taiwan,2022,Taiwan,台灣
Texas Instruments Inc,USA,2022,Maine,北美
Texas Instruments Inc,USA,2022,Texas,北美
The Chemours Company,Netherlands,2022,South Holland,歐洲
The Chemours Company,USA,2022,New Jersey,北美
Tongda Group Holdings Ltd,China,2022,Fujian,中港
Tongda Group Holdings Ltd,China,2022,Guangdong,中港
Toyoda Gosei Co Ltd,Taiwan,2022,Taiwan,台灣
TPK Holding Co Ltd,China,2022,Fujian,中港
Styron,Taiwan,2022,Taiwan,台灣
Triotek Technology Inc,China,2022,Guangdong,中港
Tripod Technology Corp,China,2022,Hubei,中港
Tripod Technology Corp,China,2022,Jiangsu,中港
TXC Corp,China,2022,Zhejiang,中港
TXC Corp,Japan,2022,Aomori,東北亞（不含中港台）
TXC Corp,Taiwan,2022,Taiwan,台灣
Unimicron Corp,China,2022,Jiangsu,中港
Unimicron Corp,Japan,2022,Hokkaido,東北亞（不含中港台）
Unimicron Corp,Taiwan,2022,Taiwan,台灣
Unisteel Technology Ltd,China,2022,Jiangsu,中港
Unisteel Technology Ltd,China,2022,Shanghai,中港
Unitech Printed Circuit Board Corp,Taiwan,2022,Taiwan,台灣
United Test and Assembly Center Ltd,China,2022,Guangdong,中港
United Test and Assembly Center Ltd,Singapore,2022,Singapore,東南亞
United Test and Assembly Center Ltd,Thailand,2022,Bangkok,東南亞
United Test and Assembly Center Ltd,Thailand,2022,Chachoengsao,東南亞
VARTA Microbattery GmbH,Germany,2022,Baden-Württemberg,歐洲
VARTA Microbattery GmbH,Germany,2022,Bavaria,歐洲
Viavi Solutions Incorporated,China,2022,Jiangsu,中港
Western Digital Corp,China,2022,Shanghai,中港
Western Digital Corp,Japan,2022,Mie,東北亞（不含中港台）
Western Digital Corp,Malaysia,2022,Penang,東南亞
Winbond Electronics Corporation,Taiwan,2022,Taiwan,台灣
Wingtech Technology Co Ltd,China,2022,Guangdong,中港
Wingtech Technology Co Ltd,China,2022,Yunnan,中港
Wingtech Technology Co Ltd,China,2022,Zhejiang,中港
Winox Holdings Ltd,China,2022,Guangdong,中港
Wistron Corp,China,2022,Guangdong,中港
Wistron Corp,India,2022,Karnataka,南亞
Yageo Corp,China,2022,Guangdong,中港
Yageo Corp,China,2022,Jiangsu,中港
Yageo Corp,China,2022,Shanghai,中港
Yageo Corp,China,2022,Sichuan,中港
Yageo Corp,Indonesia,2022,Riau Islands,東南亞
Yageo Corp,Taiwan,2022,Taiwan,台灣
Young Poong Corporation,Korea,2022,Gyeonggi-Do,東北亞（不含中港台）
Young Poong Corporation,Vietnam,2022,Vinh Phuc,東南亞
Zhen Ding Technology Holding Ltd,China,2022,Guangdong,中港
Zhen Ding Technology Holding Ltd,China,2022,Hebei,中港
Zhen Ding Technology Holding Ltd,China,2022,Jiangsu,中港
Zhen Ding Technology Holding Ltd,India,2022,Tamil Nadu,南亞
Zhuhai CosMX Battery Co Ltd,China,2022,Chongqing,中港
Zhuhai CosMX Battery Co Ltd,China,2022,Guangdong,中港
Zhenghe Group,China,2021,Guangdong,中港
Zhen Ding Technology Holding Ltd,China,2021,Guangdong,中港
Zhen Ding Technology Holding Ltd,China,2021,Hebei,中港
Zhen Ding Technology Holding Ltd,China,2021,Jiangsu,中港
Young Poong Corporation,Korea,2021,Gyeonggi-Do,東北亞（不含中港台）
Yageo Corp,China,2021,Fujian,中港
Yageo Corp,China,2021,Guangdong,中港
Yageo Corp,China,2021,Jiangsu,中港
Yageo Corp,China,2021,Shanghai,中港
Wistron Corp,China,2021,Guangdong,中港
Wistron Corp,China,2021,Jiangsu,中港
Wistron Corp,China,2021,Shanghai,中港
Winox Holdings Ltd,China,2021,Guangdong,中港
Wingtech Technology Co Ltd,China,2021,Yunnan,中港
Wingtech Technology Co Ltd,China,2021,Zhejiang,中港
Western Digital Corp,China,2021,Shanghai,中港
Viavi Solutions Incorporated,China,2021,Jiangsu,中港
VARTA Microbattery GmbH,Germany,2021,Baden-Wuerttemberg,歐洲
United Test and Assembly Center Ltd,China,2021,Guangdong,中港
Unitech Printed Circuit Board Corp,Taiwan,2021,Taipei; Yilan,台灣
Unimicron Corp,China,2021,Jiangsu,中港
UACJ Corp,China,2021,Jiangsu,中港
TXC Corp,China,2021,Zhejiang,中港
Tripod Technology Corp,China,2021,Jiangsu,中港
Triotek Technology Inc,China,2021,Guangdong,中港
Trio Metal Company Ltd,China,2021,Guangdong,中港
TPK Holding Co Ltd,China,2021,Fujian,中港
Toyoda Gosei Co Ltd,Japan,2021,Aichi,東北亞（不含中港台）
Tongda Group Holdings Ltd,China,2021,Fujian,中港
Tongda Group Holdings Ltd,China,2021,Guangdong,中港
Tianma Micro-Electronics (Hong Kong) Ltd,China,2021,Fujian,中港
Tianma Micro-Electronics (Hong Kong) Ltd,China,2021,Hubei,中港
Texas Instruments Inc,China,2021,Sichuan,中港
TDK Corp,China,2021,Fujian,中港
TDK Corp,China,2021,Guangdong,中港
TDK Corp,China,2021,Jiangsu,中港
TDK Corp,China,2021,Liaoning,中港
TDK Corp,China,2021,Shandong,中港
TDK Corp,China,2021,Shanghai,中港
Taiyo Yuden Co Ltd,China,2021,Guangdong,中港
Taiwan Surface Mounting Technology Corporation,China,2021,Jiangsu,中港
Taiwan Semiconductor Manufacturing Co Ltd (TSMC),Taiwan,2021,Hsinchu,台灣
Taiwan Semiconductor Manufacturing Co Ltd (TSMC),Taiwan,2021,Taichung,台灣
Taiwan Semiconductor Manufacturing Co Ltd (TSMC),Taiwan,2021,Tainan,台灣
Taiwan Semiconductor Manufacturing Co Ltd (TSMC),Taiwan,2021,Taoyuan,台灣
Taiwan Powder Technologies Co Ltd,China,2021,Jiangsu,中港
Taiwan Hodaka Technology Co Ltd,Taiwan,2021,Tainan,台灣
Synaptics Inc,Japan,2021,Ibaraki,東北亞（不含中港台）
Suzhou Panel Electronic Co Ltd,China,2021,Jiangsu,中港
Suzhou Dongshan Precision Manufacturing Co Ltd,China,2021,Jiangsu,中港
Suzhou Anjie Technology Co Ltd,China,2021,Jiangsu,中港
Sunwoda Electronics Co Ltd,China,2021,Guangdong,中港
Sunrex Technology Corp,China,2021,Jiangsu,中港
Sumitomo Electric Industries Ltd,China,2021,Guangdong,中港
Sumitomo Chemical Co Ltd,China,2021,Jiangsu,中港
Stora Enso,China,2021,Guangdong,中港
Stora Enso,China,2021,Hebei,中港
Stora Enso,China,2021,Jiangsu,中港
Stora Enso,China,2021,Zhejiang,中港
STMicroelectronics,China,2021,Guangdong,中港
Sony Corp,Japan,2021,Kagoshima,東北亞（不含中港台）
Sony Corp,Japan,2021,Kanagawa,東北亞（不含中港台）
Sony Corp,Japan,2021,Miyagi,東北亞（不含中港台）
Sony Corp,Japan,2021,Nagasak,東北亞（不含中港台）
Sony Corp,Japan,2021,Yamagata,東北亞（不含中港台）
Solvay Specialty Polymers,China,2021,Jiangsu,中港
Skyworks Solutions Inc,Japan,2021,Osaka,東北亞（不含中港台）
Hynix Semiconductor Inc,China,2021,Chongqing,中港
Hynix Semiconductor Inc,China,2021,Jiangsu,中港
Simplo Technology Co Ltd,China,2021,Jiangsu,中港
Shin Zu Shing Co Ltd,China,2021,Jiangsu,中港
Shin Zu Shing Co Ltd,China,2021,Shandong,中港
Shenzhen YUTO Packaging Technology Co Ltd,China,2021,Guangdong,中港
Shenzhen YUTO Packaging Technology Co Ltd,China,2021,Henan,中港
Shenzhen YUTO Packaging Technology Co Ltd,China,2021,Jiangsu,中港
Shenzhen YUTO Packaging Technology Co Ltd,China,2021,Shanghai,中港
Shenzhen YUTO Packaging Technology Co Ltd,China,2021,Sichuan,中港
Shenzhen Panel Lighting Co Ltd,China,2021,Beijing,中港
Shenzhen Panel Lighting Co Ltd,China,2021,Guangdong,中港
Shenzhen Panel Lighting Co Ltd,China,2021,Jiangsu,中港
Shenzhen Linkconn Electronics Co Ltd,China,2021,Jiangsu,中港
Shenzhen Fortunta Technology Co Ltd,China,2021,Guangdong,中港
Shenzhen Everwin Precision Technology Company Ltd,China,2021,Guangdong,中港
Shenzhen Everwin Precision Technology Company Ltd,China,2021,Jiangsu,中港
Shenzhen Desay Battery Technology Co Ltd,China,2021,Guangdong,中港
Shenzhen Deren Electronic Company Ltd,China,2021,Guangdong,中港
Sharp Corp,China,2021,Jiangsu,中港
Shanghai Industrial Holdings Ltd,China,2021,Henan,中港
